vacancy_id,salary_from,salary_to,experience,city,employment_type
36946248,230000.0,340000.0,От 1 года до 3 лет,Москва,Частичная занятость
38430076,175000.0,230000.0,От 1 года до 3 лет,Москва,Полная занятость
51263109,185000.0,250000.0,От 3 до 6 лет,Москва,Полная занятость
98025855,135000.0,180000.0,От 3 до 6 лет,Екатеринбург,Полная занятость
95103594,,110000.0,От 1 года до 3 лет,Новосибирск,Удалённая работа
60092083,55000.0,70000.0,Нет опыта,Нижний Новгород,Полная занятость
80936826,,,Более 6 лет,Москва,Частичная занятость
27003367,,,Нет опыта,Новосибирск,Полная занятость
89478612,9000.0,11000.0,Более 6 лет,Новосибирск,Полная занятость
49476472,545000.0,825000.0,От 1 года до 3 лет,Москва,Полная занятость
20970893,,110000.0,Нет опыта,Москва,Полная занятость
53867750,50000.0,,Нет опыта,Казань,Полная занятость
73241573,465000.0,645000.0,От 1 года до 3 лет,Москва,Полная занятость
61021258,275000.0,385000.0,Более 6 лет,Казань,Удалённая работа
18214872,130000.0,220000.0,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
84498781,135000.0,185000.0,От 3 до 6 лет,Екатеринбург,Полная занятость
62600882,,,От 1 года до 3 лет,Москва,Полная занятость
95000788,,,Более 6 лет,Казань,Полная занятость
34096532,,,От 1 года до 3 лет,Екатеринбург,Полная занятость
85579957,,,От 1 года до 3 лет,Казань,Удалённая работа
75193091,95000.0,135000.0,От 3 до 6 лет,Москва,Полная занятость
18824154,110000.0,125000.0,Нет опыта,Москва,Полная занятость
53120101,,,Более 6 лет,Санкт-Петербург,Частичная занятость
70218084,80000.0,90000.0,Нет опыта,Москва,Стажировка
63016853,,,Более 6 лет,Санкт-Петербург,Удалённая работа
89690108,,,От 3 до 6 лет,Новосибирск,Полная занятость
82975504,60000.0,85000.0,От 1 года до 3 лет,Екатеринбург,Частичная занятость
92626242,65000.0,75000.0,Нет опыта,Новосибирск,Стажировка
61187409,145000.0,205000.0,От 3 до 6 лет,Санкт-Петербург,Полная занятость
61822787,90000.0,100000.0,Нет опыта,Москва,Полная занятость
67343218,115000.0,150000.0,От 3 до 6 лет,Санкт-Петербург,Полная занятость
32380012,70000.0,80000.0,Нет опыта,Москва,Частичная занятость
71678905,195000.0,300000.0,От 1 года до 3 лет,Санкт-Петербург,Удалённая работа
27882732,45000.0,50000.0,Нет опыта,Нижний Новгород,Полная занятость
27613979,,,Более 6 лет,Санкт-Петербург,Удалённая работа
12533932,,,От 3 до 6 лет,Москва,Полная занятость
40725648,510000.0,700000.0,Более 6 лет,Москва,Полная занятость
26781374,105000.0,160000.0,От 1 года до 3 лет,Санкт-Петербург,Удалённая работа
78846262,70000.0,100000.0,От 1 года до 3 лет,Екатеринбург,Полная занятость
38346109,,60000.0,От 3 до 6 лет,Нижний Новгород,Полная занятость
52028975,,,От 1 года до 3 лет,Москва,Полная занятость
16275009,,,Более 6 лет,Новосибирск,Полная занятость
77135498,145000.0,195000.0,От 1 года до 3 лет,Москва,Полная занятость
87034894,,360000.0,Более 6 лет,Санкт-Петербург,Удалённая работа
59503841,115000.0,190000.0,От 1 года до 3 лет,Москва,Удалённая работа
32813966,60000.0,65000.0,Нет опыта,Москва,Стажировка
39461512,105000.0,115000.0,Нет опыта,Санкт-Петербург,Полная занятость
43905456,200000.0,255000.0,Более 6 лет,Новосибирск,Удалённая работа
79448130,135000.0,200000.0,От 1 года до 3 лет,Москва,Удалённая работа
83815487,125000.0,135000.0,Нет опыта,Москва,Стажировка
75992377,125000.0,195000.0,От 1 года до 3 лет,Москва,Удалённая работа
97563431,,235000.0,От 1 года до 3 лет,Санкт-Петербург,Стажировка
69168199,220000.0,310000.0,От 1 года до 3 лет,Москва,Удалённая работа
21741797,255000.0,350000.0,От 1 года до 3 лет,Москва,Полная занятость
60689526,170000.0,220000.0,От 3 до 6 лет,Москва,Частичная занятость
13444806,95000.0,145000.0,От 3 до 6 лет,Москва,Удалённая работа
84040281,,,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
28288284,11500000.0,17500000.0,От 1 года до 3 лет,Москва,Полная занятость
28714692,205000.0,285000.0,Более 6 лет,Казань,Частичная занятость
85071176,85000.0,95000.0,Нет опыта,Москва,Частичная занятость
73914571,90000.0,,От 1 года до 3 лет,Екатеринбург,Полная занятость
37662111,95000.0,145000.0,От 1 года до 3 лет,Санкт-Петербург,Удалённая работа
42892508,110000.0,130000.0,Нет опыта,Москва,Полная занятость
74632493,220000.0,310000.0,От 1 года до 3 лет,Москва,Удалённая работа
67994496,,,Более 6 лет,Новосибирск,Удалённая работа
68778009,220000.0,365000.0,От 1 года до 3 лет,Москва,Полная занятость
48770910,280000.0,390000.0,От 1 года до 3 лет,Санкт-Петербург,Удалённая работа
